label,text,source
ham,Ard 530 lor. I ok then message ü lor.,sms_spam
ham,Ok. C u then.,sms_spam
ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,sms_spam
ham,No need to ke qi... Ü too bored izzit y suddenly thk of this...,sms_spam
ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,sms_spam
spam,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,sms_spam
ham,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",sms_spam
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",sms_spam
ham,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,sms_spam
ham,How? Izzit still raining?,sms_spam
ham,As if i wasn't having enough trouble sleeping.,sms_spam
ham,I havent add ü yet right.. ,sms_spam
ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,sms_spam
ham,Babe ? I lost you ... Will you try rebooting ?,sms_spam
ham,Yes. Nigh you cant aha.,sms_spam
ham,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,sms_spam
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,sms_spam
ham,Sos! Any amount i can get pls.,sms_spam
ham,"Playin space poker, u?",sms_spam
ham,How come guoyang go n tell her? Then u told her?,sms_spam
ham,You need to get up. Now.,sms_spam
ham,They r giving a second chance to rahul dengra.,sms_spam
ham,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",sms_spam
ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,sms_spam
ham,Y ü wan to go there? C doctor?,sms_spam
ham,Does daddy have a bb now.,sms_spam
spam,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",sms_spam
ham,She's borderline but yeah whatever.,sms_spam
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,sms_spam
ham,"Until 545 lor... Ya, can go 4 dinner together...",sms_spam
ham,I will be gentle princess! We will make sweet gentle love...,sms_spam
ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,sms_spam
ham,"Sorry, went to bed early, nightnight",sms_spam
ham,I like to think there's always the possibility of being in a pub later.,sms_spam
ham,HMM yeah if your not too grooved out! And im looking forward to my pound special :),sms_spam
ham,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,sms_spam
ham,Hi dude hw r u da realy mising u today,sms_spam
ham,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,sms_spam
spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,sms_spam
ham,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,sms_spam
ham,I knew it... U slept v late yest? Wake up so late...,sms_spam
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,sms_spam
ham,Where is that one day training:-),sms_spam
ham,So i could kiss and feel you next to me...,sms_spam
ham,Have a nice day my dear.,sms_spam
ham,I sent lanre fakeye's Eckankar details to the mail box,sms_spam
ham,Your dad is back in ph?,sms_spam
spam,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",sms_spam
ham,If you ask her or she say any please message.,sms_spam
ham,"If e timing can, then i go w u lor...",sms_spam
ham,Love you aathi..love u lot..,sms_spam
ham,I was just callin to say hi. Take care bruv!,sms_spam
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,sms_spam
ham,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,sms_spam
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,sms_spam
ham,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place ",sms_spam
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,sms_spam
ham,WOT U UP 2 J?,sms_spam
ham,"Night night, see you tomorrow",sms_spam
ham,Roger that. We‘re probably going to rem in about 20,sms_spam
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,sms_spam
ham,I wish u were here. I feel so alone,sms_spam
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,sms_spam
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..,sms_spam
ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,sms_spam
spam,ringtoneking 84484,sms_spam
ham,Huh i cant thk of more oredi how many pages do we have?,sms_spam
ham,His frens go then he in lor. Not alone wif my mum n sis lor.,sms_spam
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,sms_spam
ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",sms_spam
ham,"Whatever, juliana. Do whatever you want.",sms_spam
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",sms_spam
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !,sms_spam
ham,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",sms_spam
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,sms_spam
spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,sms_spam
ham,I am on the way to ur home,sms_spam
ham,"Dizzamn, aight I'll ask my suitemates when I get back",sms_spam
ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",sms_spam
ham,I love to cuddle! I want to hold you in my strong arms right now...,sms_spam
ham,R u in this continent?,sms_spam
ham,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,sms_spam
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,sms_spam
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,sms_spam
ham,K...k...when will you give treat?,sms_spam
spam,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",sms_spam
ham,He's just gonna worry for nothing. And he won't give you money its no use.,sms_spam
ham,Did you get any gift? This year i didnt get anything. So bad,sms_spam
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,sms_spam
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,sms_spam
ham,", ow u dey.i paid 60,400thousad.i told  u would call . ",sms_spam
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,sms_spam
ham,I'm reaching home in 5 min.,sms_spam
ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",sms_spam
ham,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,sms_spam
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",sms_spam
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,sms_spam
ham,Discussed with your mother ah?,sms_spam
ham,Ok.,sms_spam
ham,"Sorry, I can't text &amp; drive coherently, see you in twenty",sms_spam
spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,sms_spam
ham,In which place i can get rooms cheap:-),sms_spam
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,sms_spam
ham,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,sms_spam
spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",sms_spam
ham,University of southern california.,sms_spam
ham,We have to pick rayan macleran there.,sms_spam
ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,sms_spam
ham,Well. Balls. Time to make calls,sms_spam
ham,Wat time ü wan today?,sms_spam
ham, &lt;#&gt;  in mca. But not conform.,sms_spam
ham,Oh ok.. Wat's ur email?,sms_spam
ham,"Yes, princess. Are you going to make me moan?",sms_spam
ham,Lol its ok I didn't remember til last nite,sms_spam
ham,"[…] anyway, many good evenings to u! s",sms_spam
ham,"Cool, I'll text you in a few",sms_spam
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",sms_spam
ham,I'm very happy for you babe ! Woo hoo party on dude!,sms_spam
ham,I am taking you for italian food. How about a pretty dress with no panties? :),sms_spam
ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,sms_spam
spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,sms_spam
ham,How are you holding up?,sms_spam
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,sms_spam
ham,Hope you are not scared!,sms_spam
ham,I cant pick the phone right now. Pls send a message,sms_spam
ham,I'm at home n ready...,sms_spam
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,sms_spam
ham,What time do u get out?,sms_spam
ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,sms_spam
ham,"Yes, my reg is  Ciao!",sms_spam
ham,If You mean the website. Yes.,sms_spam
spam,Win a £1000 cash prize or a prize worth £5000,sms_spam
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",sms_spam
ham,Lol or I could just starve and lose a pound by the end of the day.,sms_spam
ham,Yeah that's the impression I got,sms_spam
ham,Ok ok take care. I can understand.,sms_spam
ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",sms_spam
ham,"Ya ok, then had dinner?",sms_spam
ham,I was slept that time.you there?,sms_spam
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,sms_spam
ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,sms_spam
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",sms_spam
ham,Noice. Text me when you're here,sms_spam
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,sms_spam
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,sms_spam
spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",sms_spam
ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",sms_spam
ham,Hi dear we saw dear. We both are happy. Where you my battery is low,sms_spam
ham,How are you. Its been ages. How's abj,sms_spam
ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,sms_spam
ham,Dont kick coco when he's down,sms_spam
ham,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,sms_spam
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",sms_spam
spam,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,sms_spam
ham,Hope youre not having too much fun without me!! see u tomorrow love jess x,sms_spam
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,sms_spam
